%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.8,0.8802083333333333,0.8775,0.8733850129198966,bw_mlp,0.5
0.8,0.891426282051282,0.89,0.8899999999999999,wu_mlp,0.5
0.8,0.8810096153846154,0.88,0.8811881188118811,hb_mlp,0.5
0.8,0.5,0.48,0.0,eu_mlp,0.5
0.9,0.5,0.48,0.0,mlp,0.5
0.9,0.8359375,0.8325,0.8232189973614775,bw_mlp,0.5
0.9,0.8587740384615384,0.8575,0.85785536159601,wu_mlp,0.5
0.9,0.8701923076923077,0.8675,0.8630490956072352,hb_mlp,0.5
0.9,0.5120192307692307,0.4925,0.04694835680751174,eu_mlp,0.5
1.0,0.5,0.48,0.0,mlp,0.5
1.0,0.5,0.48,0.0,bw_mlp,0.5
1.0,0.5,0.48,0.0,wu_mlp,0.5
1.0,0.5,0.48,0.0,hb_mlp,0.5
1.0,0.5,0.48,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9068509615384616,0.905,0.9040404040404041,mlp,0.5
0.0,0.9112580128205128,0.91,0.9104477611940298,bw_mlp,0.5
0.0,0.8924278846153846,0.8925,0.8963855421686748,wu_mlp,0.5
0.0,0.9078525641025641,0.9075,0.9099756690997567,hb_mlp,0.5
0.0,0.8948317307692308,0.895,0.8990384615384617,eu_mlp,0.5
0.1,0.9166666666666666,0.915,0.9145728643216081,mlp,0.5
0.1,0.9040464743589743,0.9025,0.9022556390977444,bw_mlp,0.5
0.1,0.893028846153846,0.8925,0.8948655256723717,wu_mlp,0.5
0.1,0.893028846153846,0.8925,0.8948655256723717,hb_mlp,0.5
0.1,0.8974358974358975,0.8975,0.9012048192771084,eu_mlp,0.5
0.2,0.8860176282051283,0.8825,0.8759894459102903,mlp,0.5
0.2,0.9134615384615384,0.9125,0.9135802469135802,bw_mlp,0.5
0.2,0.8818108974358976,0.8825,0.8883610451306413,wu_mlp,0.5
0.2,0.8918269230769231,0.8925,0.8978622327790974,hb_mlp,0.5
0.2,0.8872195512820512,0.8875,0.8920863309352519,eu_mlp,0.5
0.30000000000000004,0.8551682692307692,0.85,0.8342541436464087,mlp,0.5
0.30000000000000004,0.8958333333333334,0.895,0.896551724137931,bw_mlp,0.5
0.30000000000000004,0.8898237179487178,0.89,0.8942307692307693,wu_mlp,0.5
0.30000000000000004,0.8918269230769231,0.8925,0.8978622327790974,hb_mlp,0.5
0.30000000000000004,0.905448717948718,0.905,0.9073170731707317,eu_mlp,0.5
0.4,0.8143028846153846,0.8075,0.7768115942028986,mlp,0.5
0.4,0.9098557692307692,0.9075,0.9053708439897699,bw_mlp,0.5
0.4,0.8952323717948717,0.895,0.8980582524271844,wu_mlp,0.5
0.4,0.8747996794871795,0.875,0.8798076923076923,hb_mlp,0.5
0.4,0.9070512820512822,0.905,0.9035532994923857,eu_mlp,0.5
0.5,0.6850961538461539,0.6725,0.5403508771929825,mlp,0.5
0.5,0.8876201923076923,0.885,0.8814432989690721,bw_mlp,0.5
0.5,0.888221153846154,0.8875,0.8894348894348895,wu_mlp,0.5
0.5,0.8974358974358975,0.8975,0.9012048192771084,hb_mlp,0.5
0.5,0.8904246794871795,0.8875,0.8831168831168831,eu_mlp,0.5
0.6000000000000001,0.5789262820512822,0.5625,0.28571428571428575,mlp,0.5
0.6000000000000001,0.8639823717948717,0.86,0.8502673796791443,bw_mlp,0.5
0.6000000000000001,0.9058493589743589,0.905,0.9064039408866995,wu_mlp,0.5
0.6000000000000001,0.8595753205128206,0.8575,0.8549618320610687,hb_mlp,0.5
0.6000000000000001,0.7662259615384616,0.7575,0.7015384615384616,eu_mlp,0.5
0.7000000000000001,0.5,0.48,0.0,mlp,0.5
0.7000000000000001,0.8743990384615384,0.8725,0.8708860759493672,bw_mlp,0.5
0.7000000000000001,0.8663862179487178,0.8675,0.8752941176470588,wu_mlp,0.5
0.7000000000000001,0.8776041666666666,0.8775,0.8813559322033899,hb_mlp,0.5
0.7000000000000001,0.6274038461538461,0.6125,0.4061302681992337,eu_mlp,0.5
0.8,0.5,0.48,0.0,mlp,0.5
0.8,0.8780048076923077,0.875,0.8697916666666667,bw_mlp,0.5
0.8,0.8956330128205128,0.895,0.8970588235294118,wu_mlp,0.5
0.8,0.8932291666666666,0.8925,0.8943488943488943,hb_mlp,0.5
0.8,0.5,0.48,0.0,eu_mlp,0.5
0.9,0.5,0.48,0.0,mlp,0.5
0.9,0.8223157051282051,0.8175,0.7999999999999999,bw_mlp,0.5
0.9,0.8669871794871795,0.865,0.8629441624365483,wu_mlp,0.5
0.9,0.8143028846153846,0.81,0.7945945945945947,hb_mlp,0.5
0.9,0.5168269230769231,0.4975,0.06511627906976743,eu_mlp,0.5
1.0,0.5,0.48,0.0,mlp,0.5
1.0,0.5,0.48,0.0,bw_mlp,0.5
1.0,0.5,0.48,0.0,wu_mlp,0.5
1.0,0.5,0.48,0.0,hb_mlp,0.5
1.0,0.5,0.48,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9090544871794871,0.9075,0.9072681704260651,mlp,0.5
0.0,0.9164663461538461,0.915,0.9149999999999999,bw_mlp,0.5
0.0,0.8976362179487178,0.8975,0.9007263922518159,wu_mlp,0.5
0.0,0.8948317307692308,0.895,0.8990384615384617,hb_mlp,0.5
0.0,0.8946314102564101,0.895,0.8995215311004785,eu_mlp,0.5
0.1,0.9140625,0.9125,0.9122807017543859,mlp,0.5
0.1,0.9114583333333334,0.91,0.91,bw_mlp,0.5
0.1,0.8976362179487178,0.8975,0.9007263922518159,wu_mlp,0.5
0.1,0.9006410256410255,0.9,0.9019607843137256,hb_mlp,0.5
0.1,0.8976362179487178,0.8975,0.9007263922518159,eu_mlp,0.5
0.2,0.8882211538461539,0.885,0.8795811518324608,mlp,0.5
0.2,0.8962339743589743,0.895,0.8955223880597015,bw_mlp,0.5
0.2,0.8838141025641024,0.885,0.892018779342723,wu_mlp,0.5
0.2,0.8872195512820512,0.8875,0.8920863309352519,hb_mlp,0.5
0.2,0.8924278846153846,0.8925,0.8963855421686748,eu_mlp,0.5
0.30000000000000004,0.8645833333333333,0.86,0.8478260869565216,mlp,0.5
0.30000000000000004,0.9036458333333334,0.9025,0.9032258064516129,bw_mlp,0.5
0.30000000000000004,0.8996394230769231,0.9,0.9043062200956937,wu_mlp,0.5
0.30000000000000004,0.8918269230769231,0.8925,0.8978622327790974,hb_mlp,0.5
0.30000000000000004,0.8924278846153846,0.8925,0.8963855421686748,eu_mlp,0.5
0.4,0.8361378205128206,0.83,0.8068181818181818,mlp,0.5
0.4,0.9070512820512822,0.905,0.9035532994923857,bw_mlp,0.5
0.4,0.8846153846153846,0.885,0.8899521531100478,wu_mlp,0.5
0.4,0.9034455128205128,0.9025,0.9037037037037037,hb_mlp,0.5
0.4,0.9118589743589745,0.91,0.9090909090909091,eu_mlp,0.5
0.5,0.6754807692307692,0.6625,0.5195729537366548,mlp,0.5
0.5,0.8924278846153846,0.89,0.8871794871794871,bw_mlp,0.5
0.5,0.8924278846153846,0.8925,0.8963855421686748,wu_mlp,0.5
0.5,0.8920272435897436,0.8925,0.8973747016706445,hb_mlp,0.5
0.5,0.8928285256410255,0.89,0.8860103626943004,eu_mlp,0.5
0.6000000000000001,0.5743189102564102,0.5575,0.26556016597510373,mlp,0.5
0.6000000000000001,0.8972355769230769,0.895,0.8928571428571428,bw_mlp,0.5
0.6000000000000001,0.890625,0.89,0.892156862745098,wu_mlp,0.5
0.6000000000000001,0.8872195512820512,0.8875,0.8920863309352519,hb_mlp,0.5
0.6000000000000001,0.7562099358974359,0.7475,0.6892307692307692,eu_mlp,0.5
0.7000000000000001,0.5,0.48,0.0,mlp,0.5
0.7000000000000001,0.8633814102564101,0.86,0.8526315789473684,bw_mlp,0.5
0.7000000000000001,0.8657852564102564,0.8675,0.877030162412993,wu_mlp,0.5
0.7000000000000001,0.8579727564102565,0.8575,0.8606356968215159,hb_mlp,0.5
0.7000000000000001,0.6538461538461539,0.64,0.47058823529411764,eu_mlp,0.5
0.8,0.5,0.48,0.0,mlp,0.5
0.8,0.8874198717948718,0.885,0.882051282051282,bw_mlp,0.5
0.8,0.8858173076923077,0.885,0.8866995073891625,wu_mlp,0.5
0.8,0.8932291666666666,0.8925,0.8943488943488943,hb_mlp,0.5
0.8,0.5168269230769231,0.4975,0.06511627906976743,eu_mlp,0.5
0.9,0.5024038461538461,0.4825,0.009569377990430623,mlp,0.5
0.9,0.811698717948718,0.8075,0.7924528301886793,bw_mlp,0.5
0.9,0.8643830128205129,0.8625,0.8607594936708862,wu_mlp,0.5
0.9,0.8078926282051282,0.8025,0.7799442896935932,hb_mlp,0.5
0.9,0.507011217948718,0.4875,0.03755868544600939,eu_mlp,0.5
1.0,0.5,0.48,0.0,mlp,0.5
1.0,0.5,0.48,0.0,bw_mlp,0.5
1.0,0.5,0.48,0.0,wu_mlp,0.5
1.0,0.5,0.48,0.0,hb_mlp,0.5
1.0,0.5,0.48,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9138621794871794,0.9125,0.912718204488778,mlp,0.5
0.0,0.9162660256410255,0.915,0.9154228855721392,bw_mlp,0.5
0.0,0.8924278846153846,0.8925,0.8963855421686748,wu_mlp,0.5
0.0,0.9002403846153846,0.9,0.9029126213592232,hb_mlp,0.5
0.0,0.8922275641025641,0.8925,0.8968824940047961,eu_mlp,0.5
0.1,0.9072516025641024,0.905,0.9030612244897959,mlp,0.5
0.1,0.9018429487179487,0.9,0.898989898989899,bw_mlp,0.5
0.1,0.8950320512820513,0.895,0.8985507246376813,wu_mlp,0.5
0.1,0.8976362179487178,0.8975,0.9007263922518159,hb_mlp,0.5
0.1,0.9052483974358976,0.905,0.9077669902912622,eu_mlp,0.5
0.2,0.883213141025641,0.88,0.8743455497382199,mlp,0.5
0.2,0.8938301282051282,0.8925,0.8927680798004988,bw_mlp,0.5
0.2,0.8916266025641025,0.8925,0.8983451536643026,wu_mlp,0.5
0.2,0.8796073717948718,0.88,0.8851674641148325,hb_mlp,0.5
0.2,0.9002403846153846,0.9,0.9029126213592232,eu_mlp,0.5
0.30000000000000004,0.8766025641025642,0.8725,0.8632707774798928,mlp,0.5
0.30000000000000004,0.9022435897435899,0.9,0.8979591836734695,bw_mlp,0.5
0.30000000000000004,0.8950320512820513,0.895,0.8985507246376813,wu_mlp,0.5
0.30000000000000004,0.8866185897435899,0.8875,0.8936170212765957,hb_mlp,0.5
0.30000000000000004,0.9028445512820513,0.9025,0.9051094890510949,eu_mlp,0.5
0.4,0.8743990384615384,0.87,0.8594594594594595,mlp,0.5
0.4,0.8970352564102564,0.895,0.8934010152284263,bw_mlp,0.5
0.4,0.8826121794871795,0.8825,0.8861985472154963,wu_mlp,0.5
0.4,0.888221153846154,0.8875,0.8894348894348895,hb_mlp,0.5
0.4,0.9072516025641024,0.905,0.9030612244897959,eu_mlp,0.5
0.5,0.6680689102564102,0.655,0.5071428571428571,mlp,0.5
0.5,0.8830128205128206,0.88,0.875,bw_mlp,0.5
0.5,0.8950320512820513,0.895,0.8985507246376813,wu_mlp,0.5
0.5,0.8828125,0.8825,0.8856447688564477,hb_mlp,0.5
0.5,0.8928285256410255,0.89,0.8860103626943004,eu_mlp,0.5
0.6000000000000001,0.5647035256410257,0.5475,0.2362869198312236,mlp,0.5
0.6000000000000001,0.8830128205128206,0.88,0.875,bw_mlp,0.5
0.6000000000000001,0.8984375,0.8975,0.8987654320987655,wu_mlp,0.5
0.6000000000000001,0.8938301282051282,0.8925,0.8927680798004988,hb_mlp,0.5
0.6000000000000001,0.7850560897435898,0.7775,0.7359050445103859,eu_mlp,0.5
0.7000000000000001,0.53125,0.5125,0.11764705882352941,mlp,0.5
0.7000000000000001,0.8681891025641024,0.865,0.8586387434554974,bw_mlp,0.5
0.7000000000000001,0.8621794871794872,0.8625,0.8681055155875299,wu_mlp,0.5
0.7000000000000001,0.8778044871794872,0.8775,0.8807785888077859,hb_mlp,0.5
0.7000000000000001,0.6440304487179487,0.63,0.45185185185185184,eu_mlp,0.5
0.8,0.5,0.48,0.0,mlp,0.5
0.8,0.8461538461538461,0.8425,0.8328912466843502,bw_mlp,0.5
0.8,0.9032451923076923,0.9025,0.9041769041769041,wu_mlp,0.5
0.8,0.8856169871794872,0.885,0.8872549019607844,hb_mlp,0.5
0.8,0.5380608974358974,0.52,0.15789473684210525,eu_mlp,0.5
0.9,0.5,0.48,0.0,mlp,0.5
0.9,0.8429487179487178,0.84,0.8333333333333333,bw_mlp,0.5
0.9,0.8597756410256411,0.8575,0.8542199488491049,wu_mlp,0.5
0.9,0.8597756410256411,0.8575,0.8542199488491049,hb_mlp,0.5
0.9,0.5096153846153846,0.49,0.03773584905660378,eu_mlp,0.5
1.0,0.5,0.48,0.0,mlp,0.5
1.0,0.5,0.48,0.0,bw_mlp,0.5
1.0,0.5,0.48,0.0,wu_mlp,0.5
1.0,0.5,0.48,0.0,hb_mlp,0.5
1.0,0.5,0.48,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9020432692307692,0.9,0.8984771573604061,mlp,0.5
0.0,0.9064503205128205,0.905,0.9050000000000001,bw_mlp,0.5
0.0,0.8898237179487178,0.89,0.8942307692307693,wu_mlp,0.5
0.0,0.8976362179487178,0.8975,0.9007263922518159,hb_mlp,0.5
0.0,0.8922275641025641,0.8925,0.8968824940047961,eu_mlp,0.5
0.1,0.9000400641025642,0.8975,0.8946015424164524,mlp,0.5
0.1,0.9066506410256411,0.905,0.9045226130653268,bw_mlp,0.5
0.1,0.8878205128205129,0.8875,0.8905109489051095,wu_mlp,0.5
0.1,0.9002403846153846,0.9,0.9029126213592232,hb_mlp,0.5
0.1,0.8978365384615384,0.8975,0.900243309002433,eu_mlp,0.5
0.2,0.9046474358974359,0.9025,0.900763358778626,mlp,0.5
0.2,0.9010416666666666,0.9,0.900990099009901,bw_mlp,0.5
0.2,0.8814102564102564,0.8825,0.8894117647058823,wu_mlp,0.5
0.2,0.8870192307692308,0.8875,0.892601431980907,hb_mlp,0.5
0.2,0.8874198717948717,0.8875,0.8915662650602408,eu_mlp,0.5
0.30000000000000004,0.8263221153846154,0.82,0.7942857142857144,mlp,0.5
0.30000000000000004,0.9038461538461539,0.9025,0.9027431421446385,bw_mlp,0.5
0.30000000000000004,0.8864182692307692,0.8875,0.8941176470588236,wu_mlp,0.5
0.30000000000000004,0.8944310897435899,0.895,0.8999999999999999,hb_mlp,0.5
0.30000000000000004,0.9028445512820513,0.9025,0.9051094890510949,eu_mlp,0.5
0.4,0.7998798076923077,0.7925,0.7551622418879056,mlp,0.5
0.4,0.9068509615384616,0.905,0.9040404040404041,bw_mlp,0.5
0.4,0.898036858974359,0.8975,0.8997555012224939,wu_mlp,0.5
0.4,0.8932291666666666,0.8925,0.8943488943488943,hb_mlp,0.5
0.4,0.9122596153846154,0.91,0.9081632653061225,eu_mlp,0.5
0.5,0.7209535256410257,0.71,0.6158940397350994,mlp,0.5
0.5,0.8852163461538461,0.8825,0.8785529715762274,bw_mlp,0.5
0.5,0.8970352564102564,0.8975,0.9021479713603818,wu_mlp,0.5
0.5,0.891426282051282,0.8925,0.8988235294117647,hb_mlp,0.5
0.5,0.8930288461538461,0.89,0.8854166666666666,eu_mlp,0.5
0.6000000000000001,0.5863381410256411,0.57,0.3008130081300813,mlp,0.5
0.6000000000000001,0.8615785256410255,0.8575,0.8471849865951742,bw_mlp,0.5
0.6000000000000001,0.890224358974359,0.89,0.8932038834951457,wu_mlp,0.5
0.6000000000000001,0.8960336538461539,0.895,0.8960396039603961,hb_mlp,0.5
0.6000000000000001,0.7588141025641024,0.75,0.691358024691358,eu_mlp,0.5
0.7000000000000001,0.5,0.48,0.0,mlp,0.5
0.7000000000000001,0.8421474358974358,0.8375,0.8228882833787466,bw_mlp,0.5
0.7000000000000001,0.8659855769230769,0.8675,0.8764568764568764,wu_mlp,0.5
0.7000000000000001,0.8770032051282051,0.8775,0.8830548926014319,hb_mlp,0.5
0.7000000000000001,0.6416266025641024,0.6275,0.4460966542750928,eu_mlp,0.5
0.8,0.5,0.48,0.0,mlp,0.5
0.8,0.8850160256410255,0.8825,0.8791773778920309,bw_mlp,0.5
0.8,0.8834134615384616,0.8825,0.8839506172839505,wu_mlp,0.5
0.8,0.8958333333333334,0.895,0.896551724137931,hb_mlp,0.5
0.8,0.523838141025641,0.505,0.09999999999999999,eu_mlp,0.5
0.9,0.5048076923076923,0.485,0.01904761904761905,mlp,0.5
0.9,0.8531650641025642,0.85,0.8429319371727748,bw_mlp,0.5
0.9,0.8599759615384616,0.8575,0.8534704370179949,wu_mlp,0.5
0.9,0.8171073717948718,0.8125,0.7956403269754768,hb_mlp,0.5
0.9,0.5072115384615384,0.4875,0.028436018957345974,eu_mlp,0.5
1.0,0.5,0.48,0.0,mlp,0.5
1.0,0.5,0.48,0.0,bw_mlp,0.5
1.0,0.5,0.48,0.0,wu_mlp,0.5
1.0,0.5,0.48,0.0,hb_mlp,0.5
1.0,0.5,0.48,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9164663461538461,0.915,0.9149999999999999,mlp,0.5
0.0,0.9116586538461539,0.91,0.9095477386934674,bw_mlp,0.5
0.0,0.8976362179487178,0.8975,0.9007263922518159,wu_mlp,0.5
0.0,0.8898237179487178,0.89,0.8942307692307693,hb_mlp,0.5
0.0,0.8920272435897436,0.8925,0.8973747016706445,eu_mlp,0.5
0.1,0.9166666666666666,0.915,0.9145728643216081,mlp,0.5
0.1,0.9134615384615384,0.9125,0.9135802469135802,bw_mlp,0.5
0.1,0.8952323717948717,0.895,0.8980582524271844,wu_mlp,0.5
0.1,0.8978365384615384,0.8975,0.900243309002433,hb_mlp,0.5
0.1,0.8976362179487178,0.8975,0.9007263922518159,eu_mlp,0.5
0.2,0.8976362179487178,0.895,0.8917525773195877,mlp,0.5
0.2,0.9056490384615384,0.905,0.9068627450980392,bw_mlp,0.5
0.2,0.8866185897435899,0.8875,0.8936170212765957,wu_mlp,0.5
0.2,0.8896233974358976,0.89,0.894736842105263,hb_mlp,0.5
0.2,0.8998397435897435,0.9,0.9038461538461539,eu_mlp,0.5
0.30000000000000004,0.8599759615384616,0.855,0.8406593406593407,mlp,0.5
0.30000000000000004,0.9112580128205128,0.91,0.9104477611940298,bw_mlp,0.5
0.30000000000000004,0.8918269230769231,0.8925,0.8978622327790974,wu_mlp,0.5
0.30000000000000004,0.8946314102564101,0.895,0.8995215311004785,hb_mlp,0.5
0.30000000000000004,0.9064503205128205,0.905,0.9050000000000001,eu_mlp,0.5
0.4,0.7926682692307692,0.785,0.7440476190476191,mlp,0.5
0.4,0.9018429487179487,0.9,0.898989898989899,bw_mlp,0.5
0.4,0.8846153846153846,0.885,0.8899521531100478,wu_mlp,0.5
0.4,0.8932291666666666,0.8925,0.8943488943488943,hb_mlp,0.5
0.4,0.899238782051282,0.8975,0.8967254408060452,eu_mlp,0.5
0.5,0.6416266025641024,0.6275,0.4460966542750928,mlp,0.5
0.5,0.8900240384615384,0.8875,0.884318766066838,bw_mlp,0.5
0.5,0.8972355769230769,0.8975,0.9016786570743405,wu_mlp,0.5
0.5,0.898036858974359,0.8975,0.8997555012224939,hb_mlp,0.5
0.5,0.8685897435897436,0.865,0.857142857142857,eu_mlp,0.5
0.6000000000000001,0.5791266025641026,0.5625,0.27983539094650206,mlp,0.5
0.6000000000000001,0.8856169871794872,0.8825,0.877284595300261,bw_mlp,0.5
0.6000000000000001,0.898036858974359,0.8975,0.8997555012224939,wu_mlp,0.5
0.6000000000000001,0.8962339743589743,0.895,0.8955223880597015,hb_mlp,0.5
0.6000000000000001,0.7253605769230769,0.715,0.6298701298701298,eu_mlp,0.5
0.7000000000000001,0.5,0.48,0.0,mlp,0.5
0.7000000000000001,0.8563701923076923,0.8525,0.8426666666666666,bw_mlp,0.5
0.7000000000000001,0.8583733974358976,0.86,0.8697674418604651,wu_mlp,0.5
0.7000000000000001,0.8665865384615384,0.8675,0.8747044917257683,hb_mlp,0.5
0.7000000000000001,0.6754807692307692,0.6625,0.5195729537366548,eu_mlp,0.5
0.8,0.5,0.48,0.0,mlp,0.5
0.8,0.8756009615384616,0.8725,0.8668407310704961,bw_mlp,0.5
0.8,0.893028846153846,0.8925,0.8948655256723717,wu_mlp,0.5
0.8,0.9010416666666666,0.9,0.900990099009901,hb_mlp,0.5
0.8,0.5,0.48,0.0,eu_mlp,0.5
0.9,0.5,0.48,0.0,mlp,0.5
0.9,0.8189102564102564,0.8125,0.7851002865329513,bw_mlp,0.5
0.9,0.8333333333333333,0.83,0.8210526315789475,wu_mlp,0.5
0.9,0.8171073717948718,0.8125,0.7956403269754768,hb_mlp,0.5
0.9,0.5240384615384616,0.505,0.09174311926605505,eu_mlp,0.5
1.0,0.5,0.48,0.0,mlp,0.5
1.0,0.5,0.48,0.0,bw_mlp,0.5
1.0,0.5,0.48,0.0,wu_mlp,0.5
1.0,0.5,0.48,0.0,hb_mlp,0.5
1.0,0.5,0.48,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9190705128205128,0.9175,0.9172932330827067,mlp,0.5
0.0,0.9112580128205128,0.91,0.9104477611940298,bw_mlp,0.5
0.0,0.8976362179487178,0.8975,0.9007263922518159,wu_mlp,0.5
0.0,0.893028846153846,0.8925,0.8948655256723717,hb_mlp,0.5
0.0,0.8972355769230769,0.8975,0.9016786570743405,eu_mlp,0.5
0.1,0.8948317307692308,0.8925,0.8900255754475703,mlp,0.5
0.1,0.898838141025641,0.8975,0.8977556109725686,bw_mlp,0.5
0.1,0.8976362179487178,0.8975,0.9007263922518159,wu_mlp,0.5
0.1,0.8978365384615384,0.8975,0.900243309002433,hb_mlp,0.5
0.1,0.8926282051282052,0.8925,0.8958837772397094,eu_mlp,0.5
0.2,0.8926282051282052,0.89,0.88659793814433,mlp,0.5
0.2,0.8986378205128205,0.8975,0.8982630272952854,bw_mlp,0.5
0.2,0.8894230769230769,0.89,0.8952380952380953,wu_mlp,0.5
0.2,0.8844150641025641,0.885,0.8904761904761905,hb_mlp,0.5
0.2,0.8948317307692308,0.895,0.8990384615384617,eu_mlp,0.5
0.30000000000000004,0.8790064102564101,0.875,0.8663101604278075,mlp,0.5
0.30000000000000004,0.9010416666666666,0.9,0.900990099009901,bw_mlp,0.5
0.30000000000000004,0.891426282051282,0.8925,0.8988235294117647,wu_mlp,0.5
0.30000000000000004,0.8892227564102564,0.89,0.8957345971563981,hb_mlp,0.5
0.30000000000000004,0.9028445512820513,0.9025,0.9051094890510949,eu_mlp,0.5
0.4,0.8409455128205129,0.835,0.8135593220338984,mlp,0.5
0.4,0.9046474358974359,0.9025,0.900763358778626,bw_mlp,0.5
0.4,0.8876201923076923,0.8875,0.891041162227603,wu_mlp,0.5
0.4,0.9034455128205128,0.9025,0.9037037037037037,hb_mlp,0.5
0.4,0.9070512820512822,0.905,0.9035532994923857,eu_mlp,0.5
0.5,0.6899038461538461,0.6775,0.5505226480836237,mlp,0.5
0.5,0.8998397435897435,0.8975,0.8951406649616368,bw_mlp,0.5
0.5,0.8948317307692308,0.895,0.8990384615384617,wu_mlp,0.5
0.5,0.8800080128205129,0.88,0.8840579710144927,hb_mlp,0.5
0.5,0.8858173076923077,0.8825,0.8766404199475065,eu_mlp,0.5
0.6000000000000001,0.5743189102564102,0.5575,0.26556016597510373,mlp,0.5
0.6000000000000001,0.8946314102564102,0.8925,0.8905852417302799,bw_mlp,0.5
0.6000000000000001,0.8954326923076923,0.895,0.8975609756097561,wu_mlp,0.5
0.6000000000000001,0.9084535256410255,0.9075,0.9086419753086419,hb_mlp,0.5
0.6000000000000001,0.7301682692307692,0.72,0.6387096774193548,eu_mlp,0.5
0.7000000000000001,0.5048076923076923,0.485,0.01904761904761905,mlp,0.5
0.7000000000000001,0.8629807692307692,0.86,0.8541666666666667,bw_mlp,0.5
0.7000000000000001,0.8760016025641025,0.8775,0.8857808857808859,wu_mlp,0.5
0.7000000000000001,0.8848157051282052,0.885,0.8894230769230769,hb_mlp,0.5
0.7000000000000001,0.6490384615384616,0.635,0.45925925925925926,eu_mlp,0.5
0.8,0.5024038461538461,0.4825,0.009569377990430623,mlp,0.5
0.8,0.8772035256410255,0.875,0.8724489795918366,bw_mlp,0.5
0.8,0.8908253205128205,0.89,0.8916256157635468,wu_mlp,0.5
0.8,0.8834134615384616,0.8825,0.8839506172839505,hb_mlp,0.5
0.8,0.5024038461538461,0.4825,0.009569377990430623,eu_mlp,0.5
0.9,0.5,0.48,0.0,mlp,0.5
0.9,0.8247195512820513,0.82,0.8032786885245902,bw_mlp,0.5
0.9,0.8589743589743589,0.8575,0.857142857142857,wu_mlp,0.5
0.9,0.8675881410256411,0.865,0.8608247422680413,hb_mlp,0.5
0.9,0.5072115384615384,0.4875,0.028436018957345974,eu_mlp,0.5
1.0,0.5,0.48,0.0,mlp,0.5
1.0,0.5,0.48,0.0,bw_mlp,0.5
1.0,0.5,0.48,0.0,wu_mlp,0.5
1.0,0.5,0.48,0.0,hb_mlp,0.5
1.0,0.5,0.48,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9164663461538461,0.915,0.9149999999999999,mlp,0.5
0.0,0.9064503205128205,0.905,0.9050000000000001,bw_mlp,0.5
0.0,0.8974358974358975,0.8975,0.9012048192771084,wu_mlp,0.5
0.0,0.9028445512820513,0.9025,0.9051094890510949,hb_mlp,0.5
0.0,0.8946314102564101,0.895,0.8995215311004785,eu_mlp,0.5
0.1,0.9014423076923077,0.9,0.9,mlp,0.5
0.1,0.9016426282051282,0.9,0.8994974874371859,bw_mlp,0.5
0.1,0.8946314102564101,0.895,0.8995215311004785,wu_mlp,0.5
0.1,0.8952323717948717,0.895,0.8980582524271844,hb_mlp,0.5
0.1,0.9000400641025642,0.9,0.9033816425120774,eu_mlp,0.5
0.2,0.8854166666666667,0.8825,0.8779220779220779,mlp,0.5
0.2,0.9028445512820513,0.9025,0.9051094890510949,bw_mlp,0.5
0.2,0.8916266025641025,0.8925,0.8983451536643026,wu_mlp,0.5
0.2,0.8794070512820513,0.88,0.8857142857142858,hb_mlp,0.5
0.2,0.8874198717948717,0.8875,0.8915662650602408,eu_mlp,0.5
0.30000000000000004,0.8695913461538461,0.865,0.8532608695652174,mlp,0.5
0.30000000000000004,0.9132612179487178,0.9125,0.914004914004914,bw_mlp,0.5
0.30000000000000004,0.8968349358974358,0.8975,0.9026128266033254,wu_mlp,0.5
0.30000000000000004,0.8872195512820512,0.8875,0.8920863309352519,hb_mlp,0.5
0.30000000000000004,0.905448717948718,0.905,0.9073170731707317,eu_mlp,0.5
0.4,0.8169070512820513,0.81,0.7790697674418605,mlp,0.5
0.4,0.9026442307692308,0.9,0.8969072164948454,bw_mlp,0.5
0.4,0.8880208333333334,0.8875,0.8899755501222493,wu_mlp,0.5
0.4,0.9036458333333334,0.9025,0.9032258064516129,hb_mlp,0.5
0.4,0.9050480769230769,0.9025,0.8997429305912596,eu_mlp,0.5
0.5,0.7423878205128206,0.7325,0.65814696485623,mlp,0.5
0.5,0.8996394230769231,0.8975,0.8956743002544529,bw_mlp,0.5
0.5,0.8974358974358975,0.8975,0.9012048192771084,wu_mlp,0.5
0.5,0.8926282051282052,0.8925,0.8958837772397094,hb_mlp,0.5
0.5,0.8928285256410255,0.89,0.8860103626943004,eu_mlp,0.5
0.6000000000000001,0.5695112179487178,0.5525,0.2510460251046025,mlp,0.5
0.6000000000000001,0.8705929487179488,0.8675,0.8616187989556136,bw_mlp,0.5
